1,0,11,1520046781803,0
1,1,6,1520046783978,0
1,0,11,1520046785578,0
1,1,6,1520046787039,0
1,0,11,1520046788819,0
1,3,6,1520046791979,0
1,0,6,1520046795605,0
1,1,6,1520046796852,0
