5,0,-1,1520094144231,0
5,1,-1,1520094162439,0
5,0,3,1520094170284,0
5,1,1,1520094176895,0
5,0,3,1520094181660,0
5,1,1,1520094184989,0
5,0,3,1520094189456,0
5,1,1,1520094192666,0
5,0,3,1520094198345,0
5,1,1,1520094208646,0
5,0,3,1520094213948,0
5,1,1,1520094219093,0
5,0,-1,1520094223028,0
5,1,5,1520094240908,0
9,0,3,1520096168109,0
9,1,1,1520096180126,0
9,0,3,1520096188050,0
9,1,1,1520096190286,0
9,0,3,1520096202155,0
9,1,1,1520096213627,0
9,0,3,1520096222124,0
9,1,1,1520096224103,0
9,0,3,1520096235403,0
9,3,9,1520096283524,0

22,0,3,1520105850273,0
22,1,1,1520105853119,0
22,0,3,1520105856086,0
22,1,1,1520105859504,0
22,0,3,1520105865620,0
22,1,1,1520105868470,0
22,0,3,1520105872813,0
22,1,1,1520105880374,0
22,0,3,1520105887399,0
22,1,1,1520105891105,0
22,0,3,1520105899858,0
22,1,1,1520105903409,0
22,0,0,1520105951074,0
22,1,1,1520105954013,0
22,0,3,1520105959072,0
22,1,1,1520105963639,0

18,0,3,1520104076177,0
18,1,1,1520104079923,0
18,0,3,1520104097637,0
18,1,1,1520104105419,0
18,0,3,1520104111071,0
18,1,1,1520104117430,0
18,0,3,1520104124483,0
18,1,1,1520104128544,0
18,0,3,1520104146658,0
18,1,1,1520104149913,0
18,0,-1,1520104172009,0
18,1,1,1520104175790,0
18,0,4,1520104189643,0
18,1,1,1520104193664,0
    
