3,1,1,1520092827970,0
3,0,3,1520092845381,0
3,1,1,1520092847197,0
3,0,-1,1520092862381,0
3,1,1,1520092864039,0
3,0,3,1520092869215,0
3,1,1,1520092876023,0
3,0,3,1520092889939,0
3,1,1,1520092891573,0
3,2,3,1520092920345,0
7,1,5,1520095617426,0
7,2,3,1520095632957,0
7,0,0,1520095643896,0
7,1,1,1520095646234,0
7,0,3,1520095652123,0
7,1,1,1520095659241,0
7,0,3,1520095667065,0
7,1,1,1520095669703,0
7,0,3,1520095680684,0
7,1,1,1520095688244,0
7,0,0,1520095694711,0
7,1,1,1520095697045,0
7,0,3,1520095701635,0
7,3,5,1520095722084,0
7,0,0,1520095731180,0
7,3,5,1520095735674,0
14,1,7,1520099422858,0
14,0,5,1520099435465,0
14,1,5,1520099442392,0
14,2,0,1520099463206,0
