5,0,0,1520094136324,0
5,1,4,1520094142734,0
5,0,0,1520094149446,0
5,1,4,1520094155392,0
5,0,3,1520094170059,0
5,1,1,1520094172053,0
5,0,3,1520094180077,0
5,1,1,1520094187868,0
5,0,0,1520094206988,0
5,1,8,1520094216756,0
5,0,0,1520094223051,0
5,1,8,1520094225362,0
5,0,0,1520094243885,0
5,1,11,1520094247238,0
8,1,1,1520096172312,0
8,0,-1,1520096190926,0
8,1,1,1520096208086,0
8,0,-1,1520096231426,0
8,1,1,1520096237868,0
8,0,-1,1520096252256,0
8,1,1,1520096261366,0
8,0,-1,1520096268728,0
8,1,1,1520096275870,0

16,0,3,1520103434440,0

20,0,11,1520105046351,0
20,1,9,1520105065985,0
20,0,0,1520105078684,0
20,1,9,1520105080545,0
20,0,0,1520105090287,0
20,1,9,1520105095383,0
20,0,11,1520105112483,0
20,3,9,1520105126586,0

