6,0,-1,1520094957762,0
6,1,9,1520094966173,0
6,0,-1,1520094970273,0
6,1,9,1520094971889,0
6,0,-1,1520094975188,0
6,1,9,1520094979739,0
6,0,-1,1520094997843,0
6,1,1,1520095002463,0
6,0,-1,1520095013344,0
6,1,1,1520095017072,0
6,0,3,1520095019104,0
6,1,1,1520095025855,0
6,0,3,1520095029973,0
6,1,1,1520095031720,0
6,0,3,1520095036455,0
6,1,1,1520095037988,0
6,0,-1,1520095045136,0
6,1,1,1520095046941,0
18,1,4,1520104098323,0
18,0,0,1520104108075,0
18,1,4,1520104109934,0
18,0,0,1520104131662,0
18,1,4,1520104133524,0
18,0,0,1520104142494,0
18,1,4,1520104145035,0
18,0,0,1520104157909,0
18,0,0,1520104189822,0
18,1,4,1520104191432,0
18,0,4,1520104203259,0
18,1,1,1520104204655,0
    
