2,2,3,1520092202568,0
2,0,4,1520092243042,0
2,3,6,1520092306482,0
11,2,3,1520097769562,0
11,2,3,1520097772086,0
11,0,3,1520097796740,0
11,1,5,1520097806055,0

15,1,4,1520099883406,0
15,2,3,1520100005394,0
15,2,3,1520100006425,0
15,2,3,1520100007278,0
23,2,3,1520106504916,0
23,0,3,1520106520372,0
23,3,1,1520106533013,0
    
30,1,5,1520110714301,0
30,0,3,1520110722590,0
30,0,3,1520110729741,0
30,3,5,1520110733140,0
30,0,0,1520110737039,0
30,1,5,1520110739385,0
30,0,3,1520110743145,0
30,2,3,1520110751108,0
30,2,3,1520110752387,0
30,1,5,1520110790002,0
30,2,3,1520110799320,0
30,0,3,1520110801587,0
30,1,5,1520110804476,0
