1,2,0,1520091575708,0
1,2,0,1520091581981,0
1,2,0,1520091616875,0
8,2,0,1520096177769,0
8,2,0,1520096191106,0
8,2,0,1520096216539,0
8,1,4,1520096234629,0
8,0,0,1520096241241,0
8,1,1,1520096246290,0
8,2,3,1520096260593,0
8,0,3,1520096266740,0
8,1,4,1520096269929,0
13,0,0,1520098747441,0
13,3,6,1520098757020,0
13,0,0,1520098781856,0
13,3,6,1520098784348,0
13,0,0,1520098804841,0
13,3,4,1520098807786,0
13,0,3,1520098843949,0
13,1,1,1520098860574,0
21,0,3,1520105445622,0
21,1,1,1520105494166,0
21,0,3,1520105535217,0
21,1,1,1520105537900,0
21,0,3,1520105545810,0
21,1,1,1520105548204,0

